ensembl_id_stripped	gene_symbol	source_map	present_in_hvg	present_in_raw	duplicated_symbol_in_raw	notes
ENSG00000158863	FAM160B2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000170264	FAM161A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000156050	FAM161B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000114023	FAM162A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000188163	FAM166A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000215187	FAM166B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000184608	FAM167A-AS1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000054965	FAM168A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000152102	FAM168B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000198780	FAM169A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000283597	FAM169B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000172538	FAM170B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000148468	FAM171A1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000144369	FAM171B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000113391	FAM172A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000103254	FAM173A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000150756	FAM173B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000174132	FAM174A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000185442	FAM174B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000151327	FAM177A1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000168754	FAM178B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000182103	FAM181B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000175170	FAM182B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000186973	FAM183A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000111879	FAM184A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000047662	FAM184B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000222011	FAM185A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000135436	FAM186B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000104059	FAM189A1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000160767	FAM189B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000172775	FAM192A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000125386	FAM193A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000146067	FAM193B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000188916	FAM196A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000204767	FAM196B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000144649	FAM198A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000248429	FAM198B-AS1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000123575	FAM199X	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000183662	FAM19A1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000198673	FAM19A2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000184599	FAM19A3	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000219438	FAM19A5	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000221909	FAM200A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000237765	FAM200B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000204860	FAM201A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000165669	FAM204A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000119328	FAM206A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000160256	FAM207A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000163946	FAM208A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000108021	FAM208B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000124103	FAM209A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000213714	FAM209B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000108950	FAM20A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000116199	FAM20B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000177706	FAM20C	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000177150	FAM210A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000124098	FAM210B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000157870	FAM213B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000047346	FAM214A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000005238	FAM214B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000232300	FAM215B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000204856	FAM216A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000196227	FAM217B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000250486	FAM218A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000164970	FAM219A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000178761	FAM219B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000178397	FAM220A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000188732	FAM221A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000204930	FAM221B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000139438	FAM222A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000173065	FAM222B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000231528	FAM225A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000225684	FAM225B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000184949	FAM227A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000166262	FAM227B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000186453	FAM228A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000219626	FAM228B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000225828	FAM229A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000203778	FAM229B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000167930	FAM234A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000084444	FAM234B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000234449	FAM239A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000205663	FAM239B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000283473	FAM240A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000171224	FAM241B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000213185	FAM24B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000276430	FAM25C	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000154537	FAM27C	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000105058	FAM32A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000071889	FAM3A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000196937	FAM3C	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000230368	FAM41C	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000183114	FAM43B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000119979	FAM45A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000189157	FAM47E	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000153310	FAM49B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000071859	FAM50A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000145945	FAM50B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000174137	FAM53A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000189319	FAM53B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000233334	FAM53B-AS1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000120709	FAM53C	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000149926	FAM57B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000227888	FAM66A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000215374	FAM66B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000226711	FAM66C	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000255052	FAM66D	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000154511	FAM69A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000187773	FAM69C	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000162771	FAM71A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000172717	FAM71D	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000142530	FAM71E1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000135248	FAM71F1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000205085	FAM71F2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000196550	FAM72A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000188610	FAM72B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000263513	FAM72C	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000215112	FAM74A1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000009780	FAM76A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000077458	FAM76B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000188859	FAM78B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000157470	FAM81A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000168143	FAM83B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000235214	FAM83C-AS1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000105523	FAM83E	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000133477	FAM83F	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000188522	FAM83G	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000180921	FAM83H	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000253893	FAM85B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000186523	FAM86B1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000145002	FAM86B2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000158483	FAM86C1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000182366	FAM87A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000177757	FAM87B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000137414	FAM8A1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000171847	FAM90A1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000176853	FAM91A1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000188343	FAM92A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000223839	FAM95B1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000283486	FAM95C	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000166797	FAM96A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000166595	FAM96B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000119812	FAM98A	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000171262	FAM98B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000130244	FAM98C	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000177138	FAM9B	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000187268	FAM9C	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000198690	FAN1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000187741	FANCA	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000181544	FANCB	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000158169	FANCC	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000144554	FANCD2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000163705	FANCD2OS	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000112039	FANCE	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000183161	FANCF	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000221829	FANCG	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000140525	FANCI	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000115392	FANCL	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000187790	FANCM	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000203780	FANK1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000197601	FAR1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000152767	FARP1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000231194	FARP1-AS1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000006607	FARP2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000145982	FARS2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000179115	FARSA	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000266975	FARSA-AS1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000116120	FARSB	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000026103	FAS	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000117560	FASLG	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000164896	FASTK	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000138399	FASTKD1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000118246	FASTKD2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000124279	FASTKD3	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000215251	FASTKD5	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000083857	FAT1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000086570	FAT2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000165323	FAT3	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000196159	FAT4	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000147378	FATE1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000149806	FAU	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000170271	FAXDC2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000188878	FBF1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000134452	FBH1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000105202	FBL	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000188573	FBLL1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000138829	FBN2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000142449	FBN3	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000130957	FBP2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000156860	FBRS	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000112787	FBRSL1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000127452	FBXL12	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000161040	FBXL13	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000171823	FBXL14	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000107872	FBXL15	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000127585	FBXL16	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000145743	FBXL17	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000155034	FBXL18	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000099364	FBXL19	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000260852	FBXL19-AS1	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000153558	FBXL2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000108306	FBXL20	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000197361	FBXL22	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000005812	FBXL3	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000112234	FBXL4	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000118564	FBXL5	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000182325	FBXL6	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000183580	FBXL7	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000135722	FBXL8	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000147912	FBXO10	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000138081	FBXO11	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000141665	FBXO15	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000214050	FBXO16	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000269190	FBXO17	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000116661	FBXO2	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000135108	FBXO21	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000167196	FBXO22	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000106336	FBXO24	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000147364	FBXO25	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000161243	FBXO27	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000143756	FBXO28	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000110429	FBXO3	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000254508	FBXO3-DT	10x_features / GTF	False	True	False	from raw.gene_symbol
ENSG00000118496	FBXO30	10x_features / GTF	False	True	False	from raw.gene_symbol
